Timestamp,el_X,el_Y,el_Z,el_Vel,mocap_X,mocap_Y,mocap_Z,mocap_Yaw
1675192908.5038357,0.3203800861514847,0.44604630962090613,0.9644021030320066,0.016307981001197118,0.4491567611694336,0.41730883717536926,1.0686534643173218,0.04069920397155258
1675192908.5134077,0.319115602284672,0.43919562126335454,0.9658681227804679,0.01613091132763337,0.4491567611694336,0.41730883717536926,1.0686534643173218,0.04069920397155258
1675192908.5387144,0.31695910917068487,0.443049834324443,0.9651710647305859,0.015866795718704526,0.44371405243873596,0.41471782326698303,1.068476676940918,0.042069872425619215
1675192908.5580752,0.31454331145119474,0.44673759351262005,0.9652954156127992,0.01557806537965245,0.44371405243873596,0.41471782326698303,1.068476676940918,0.042069872425619215
1675192908.5771625,0.3126090582461749,0.44968504824462824,0.9654099287435065,0.015337571914586862,0.4380347430706024,0.4122651517391205,1.0690842866897583,0.04213218422692466
1675192908.5965676,0.31017321381108137,0.45651660856215204,0.9644511614798115,0.015048587919504933,0.4380347430706024,0.4122651517391205,1.0690842866897583,0.04213218422692466
1675192908.6146305,0.3082229805269951,0.4619789445863809,0.9635674568298003,0.014808241076498422,0.4380347430706024,0.4122651517391205,1.0690842866897583,0.04213218422692466
1675192908.6343682,0.3061701896409233,0.46162412555952076,0.9634271198556627,0.014558599335293009,0.432741641998291,0.4100414216518402,1.0702893733978271,0.04385633577379422
1675192908.6539965,0.3038374916593298,0.46145787671108707,0.9634232970334831,0.014282272214066942,0.432741641998291,0.4100414216518402,1.0702893733978271,0.04385633577379422
1675192908.6739283,0.30196985535327847,0.46132210479963237,0.963419683706069,0.014052522692314063,0.42722299695014954,0.4077296257019043,1.0723934173583984,0.040320727222966424
1675192908.6931133,0.299785330995434,0.46113623600771203,0.9632854456892159,0.013792390759918961,0.42722299695014954,0.4077296257019043,1.0723934173583984,0.040320727222966424
1675192908.7124176,0.2980362826791602,0.4609847899609871,0.9631616398361258,0.013575877804940557,0.4213710129261017,0.4052967131137848,1.0740848779678345,0.03716533813065137
1675192908.7319348,0.29594667707867944,0.46078633125538443,0.9629166526995143,0.013326614561466143,0.4213710129261017,0.4052967131137848,1.0740848779678345,0.03716533813065137
1675192908.750936,0.2942736115236776,0.4606248350911913,0.9626907788952916,0.013119075027397797,0.4213710129261017,0.4052967131137848,1.0740848779678345,0.03716533813065137
1675192908.7695487,0.2922448393695964,0.46070934781242534,0.9627364591032703,0.012877268036880572,0.4128911793231964,0.4023946523666382,1.0757280588150024,0.03524486973725449
1675192908.7895749,0.2899315362457554,0.46069879954533943,0.9626477798002379,0.012608296077948764,0.4128911793231964,0.4023946523666382,1.0757280588150024,0.03524486973725449
1675192908.808181,0.28807959501739105,0.4606876547299891,0.9625659617579383,0.01238551445621986,0.40367165207862854,0.3986690044403076,1.0774463415145874,0.03341764370060618
1675192908.827365,0.2859078052523492,0.4606975393689206,0.9624880251299761,0.012132037036068587,0.40367165207862854,0.3986690044403076,1.0774463415145874,0.03341764370060618
1675192908.8457987,0.28416912249639686,0.46070275792863075,0.9624161077744678,0.01192192431834098,0.39488592743873596,0.3961544930934906,1.0782498121261597,0.026853902735110458
1675192908.8644211,0.28208798659906764,0.4606284208793159,0.9622191129714099,0.011678854340224398,0.39488592743873596,0.3961544930934906,1.0782498121261597,0.026853902735110458
1675192908.8835933,0.28042187344138825,0.46056628220055096,0.9620374699037474,0.011477338954704007,0.39488592743873596,0.3961544930934906,1.0782498121261597,0.026853902735110458
1675192908.9037066,0.2777098881099546,0.46084702043074954,0.9622498272742277,0.01117374329211588,0.3853217661380768,0.39369094371795654,1.0787147283554077,0.020602028138302808
1675192908.9230242,0.2748502133185435,0.46089444024579423,0.9621868200333522,0.010856624559884731,0.3853217661380768,0.39369094371795654,1.0787147283554077,0.020602028138302808
1675192908.9418423,0.27256137558157295,0.46092972728629145,0.9621286620048454,0.010596605712897594,0.37439554929733276,0.39039599895477295,1.0784364938735962,0.015834267265990798
1675192908.9611778,0.269351319739402,0.4608977834369207,0.961942300415738,0.01024694069572891,0.37439554929733276,0.39039599895477295,1.0784364938735962,0.015834267265990798
1675192908.979356,0.26678225082587514,0.46086959851419945,0.9617704572547149,0.009961371715202344,0.36243537068367004,0.38779687881469727,1.0788614749908447,0.011438341858709622
1675192908.9979434,0.26334808479992544,0.4608826024390221,0.9616076698960617,0.009591752014743056,0.36243537068367004,0.38779687881469727,1.0788614749908447,0.011438341858709622
1675192909.0167274,0.26059980331945354,0.4608903918649753,0.961457553194418,0.009290703218422784,0.36243537068367004,0.38779687881469727,1.0788614749908447,0.011438341858709622
1675192909.0347333,0.2570972294173756,0.4556917979708795,0.9614864814163124,0.008916537956632995,0.3473327159881592,0.38438156247138977,1.0787547826766968,0.012615625849530021
1675192909.0539095,0.2529014162694669,0.45166347149133984,0.9616386757687447,0.008475490342761105,0.3473327159881592,0.38438156247138977,1.0787547826766968,0.012615625849530021
1675192909.072898,0.24954395478526237,0.44843841390642686,0.9617788510219101,0.00811822164318061,0.3304779529571533,0.3812863230705261,1.0789361000061035,0.007018084554636372
1675192909.0958767,0.24476787411659917,0.44590706883754283,0.961902194233701,0.007622763506155057,0.3304779529571533,0.3812863230705261,1.0789361000061035,0.007018084554636372
1675192909.1166186,0.2409463037651355,0.4438796378958656,0.9620157798730984,0.007222670638955251,0.3157557249069214,0.3793060779571533,1.0792125463485718,-0.00379484248581452
1675192909.13803,0.2357990430179982,0.4419159056089327,0.961596363548878,0.006693655319193011,0.3157557249069214,0.3793060779571533,1.0792125463485718,-0.00379484248581452
1675192909.159147,0.23168063703648234,0.4403426091844262,0.9612097339495465,0.006267416720359066,0.29651400446891785,0.37698930501937866,1.0799858570098877,-0.002554689061733617
1675192909.1806698,0.2269924569950811,0.4393054765673265,0.9611092508998809,0.005786592251956031,0.29651400446891785,0.37698930501937866,1.0799858570098877,-0.002554689061733617
1675192909.1984913,0.22048559765670436,0.44386638176002513,0.9609680486378778,0.005128681917205713,0.29651400446891785,0.37698930501937866,1.0799858570098877,-0.002554689061733617
1675192909.2168422,0.21527971270298626,0.44751264412624614,0.9608378254475742,0.004600695769162266,0.2766939401626587,0.37486088275909424,1.0809667110443115,-0.00362349766038661
1675192909.2354307,0.20899535979416237,0.4456181530389152,0.961403125300731,0.003968485797646899,0.2766939401626587,0.37486088275909424,1.0809667110443115,-0.00362349766038661
1675192909.2538269,0.2018782801097489,0.4437463050667091,0.9614018144598256,0.003256528406278613,0.2593142092227936,0.3734813928604126,1.0820605754852295,-0.009613156838966797
1675192909.2726548,0.1961844341349871,0.4422465403479371,0.9614005173426802,0.002686679633160571,0.2593142092227936,0.3734813928604126,1.0820605754852295,-0.009613156838966797
1675192909.2914553,0.18953988368102812,0.4412726893588482,0.9616545353031981,0.0020252926315731867,0.2593142092227936,0.3734813928604126,1.0820605754852295,-0.009613156838966797
1675192909.310172,0.1842241821192881,0.440491342230678,0.961888553070888,0.0014965791317275439,0.241537407040596,0.3722367584705353,1.0837631225585938,-0.007629642290988725
1675192909.3296185,0.17718582630967225,0.44029643188149353,0.9626173688757401,0.0008003673063780943,0.241537407040596,0.3722367584705353,1.0837631225585938,-0.007629642290988725
1675192909.34791,0.17155522117425853,0.44013824404124513,0.9632889674138173,0.00024469219878502503,0.241537407040596,0.3722367584705353,1.0837631225585938,-0.007629642290988725
1675192909.3668692,0.164961523974064,0.4396439079044227,0.9633870457095959,-0.00040378388389471253,0.2193937599658966,0.37073150277137756,1.0853238105773926,-0.011687892661951249
